source_excel_row,mineID,site,country_raw,roman_province_raw,region_raw,latitude_raw,longitude_raw,coordinate_in_broad_spain_envelope,include_spain_subset,selection_rule,selection_reason
1054,1365,Valle Canales,Spain,Hispania Tarraconensis,León,42.723848,-5.935249,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1055,1366,La Cruz de Hierro / Valle Cuevo - La Cabuercona,Spain,Hispania Tarraconensis,León,42.469503,-6.373253,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1056,1367,Valle de las Forcadas,Spain,Hispania Tarraconensis,León,42.68365,-5.920964,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1057,1368,Valle de los Ganados,Spain,Hispania Tarraconensis,Oviedo,43.343283,-6.700014,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1058,1369,Valle de Valdeluengo,Spain,Hispania Tarraconensis,León,42.689483,-5.939732,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1059,1370,Valle Gordo,Spain,Hispania Tarraconensis,León,42.780307,-5.733243,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1060,1371,Valle Rabón / Mina del Couto / Salientes II,Spain,Hispania Tarraconensis,León,42.878973,-6.324726,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1061,1373,Vallegordo I,Spain,Hispania Tarraconensis,León,42.783425,-6.131616,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1062,1374,Vallegordo II,Spain,Hispania Tarraconensis,León,42.787068,-6.145248,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1063,1375,Vallegordo III,Spain,Hispania Tarraconensis,León,42.780269,-6.137186,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1064,1376,Vallina de la Hierba,Spain,Hispania Tarraconensis,Oviedo,43.134684,-6.680217,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1065,1377,Valquemado,Spain,Hispania Baetica,Jaén,38.22887108,-4.18623123,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1066,1378,Valsolomón - La Muria,Spain,Hispania Tarraconensis,León,42.792414,-5.694127,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1067,1379,Valvonor - El Valle,Spain,Hispania Tarraconensis,León,42.514959,-6.187362,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1068,1380,Vaovellón I,Spain,Hispania Tarraconensis,Oviedo,43.437173,-6.867772,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1069,1381,Vaovellón II,Spain,Hispania Tarraconensis,Oviedo,43.42976,-6.868014,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1070,1382,Vaovellón III,Spain,Hispania Tarraconensis,Oviedo,43.429956,-6.872681,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1071,1383,Vega de Boado,Spain,Hispania Tarraconensis,León,42.529108,-6.857014,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1072,1384,Vega de la Mula,Spain,Hispania Tarraconensis,Oviedo,43.140756,-6.662806,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1073,1385,Vega de Ouria,Spain,Hispania Tarraconensis,Oviedo,43.440778,-6.882559,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1074,1386,Vega Grande Ouria,Spain,Hispania Tarraconensis,Oviedo,43.428684,-6.879883,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1075,1388,Vegas del Condado,Spain,Hispania Tarraconensis,León,42.68746016,-5.353686168,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1076,1389,Veigadepope,Spain,Hispania Tarraconensis,Oviedo,43.134716,-6.580023,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1077,1390,Chamborros (Veneiro - Los Eiros),Spain,Hispania Tarraconensis,León,42.3274,-6.393324,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1078,1391,Venta Nueva,Spain,Hispania Tarraconensis,Oviedo,43.056568,-6.61855,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1079,1392,Venta Quemada,Spain,Hispania Tarraconensis,Jaén,38.32729724,-3.59065906,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1080,1393,Venus,Spain,Hispania Baetica,Badajoz,38.18036786,-5.60335206,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1081,1394,Vicaria,Spain,Hispania Baetica,Badajoz,38.01206989,-6.34302469,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1082,1395,Vidrosa,Spain,Hispania Tarraconensis,Oviedo,43.493108,-6.803597,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1083,1396,Vieiros I,Spain,Hispania Tarraconensis,León,42.572755,-7.079755,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1084,1397,Vieiros II,Spain,Hispania Tarraconensis,León,42.572755,-7.079755,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1085,1399,Vilarantón,Spain,Hispania Tarraconensis,Lugo,42.967585,-6.984041,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1086,1400,Villagutiérrez,Spain,Hispania Tarraconensis,Ciudad Real,38.84343458,-4.42006548,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1087,1401,Villaiz,Spain,Hispania Tarraconensis,Lugo,42.908301,-7.081878,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1088,1402,Villamejil,Spain,Hispania Tarraconensis,León,42.562331,-6.016481,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1089,1403,Villamuz II,Spain,Hispania Tarraconensis,Lugo,,,False,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1090,1404,Villar de Frades,Spain,Hispania Tarraconensis,Lugo,42.88452,-7.145092,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1091,1405,Villar del Monte: La Mata,Spain,Hispania Tarraconensis,León,42.23952955,-6.325642464,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1092,1406,Villar del Monte: San Justo / La Corona,Spain,Hispania Tarraconensis,León,42.23965186,-6.36081109,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1093,1407,Villar del Monte: Truchas / Cogolla,Spain,Hispania Tarraconensis,León,42.255197,-6.43174,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1094,1408,Villarcebollín,Spain,Hispania Tarraconensis,Oviedo,43.023638,-6.845831,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1095,1409,Villardecás,Spain,Hispania Tarraconensis,Orense,42.245763,-7.588989,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1096,1410,Villarino,Spain,Hispania Tarraconensis,León,42.91185895,-6.350256915,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1097,1411,Villarubín,Spain,Hispania Tarraconensis,León,42.575839,-7.03065,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1098,1412,Villasonte,Spain,Hispania Tarraconensis,Oviedo,43.19056,-6.764656,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1099,1413,Villaverde,Spain,Hispania Tarraconensis,Oviedo,43.315988,-6.270986,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1100,1414,Villavilleiro I,Spain,Hispania Tarraconensis,Oviedo,43.161779,-6.896421,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1101,1415,Villavilleiro II,Spain,Hispania Tarraconensis,Oviedo,43.169452,-6.896323,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1102,1416,Vuelta Falsa,Spain,Hispania Baetica,Huelva,37.7009372,-7.43352605,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1103,1417,Vulcano (Huelva),Spain,Hispania Baetica,Huelva,37.57990684,-7.11433356,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1104,1418,A Xisterna I,Spain,Hispania Tarraconensis,León,42.710794,-6.738149,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1105,1420,Zardaín,Spain,Hispania Tarraconensis,Oviedo,43.392984,-6.553396,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1106,1421,Siviez,Switzerland,Alpes Cottiae,Valais,46.136611,7.316032,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1107,1422,Gumuldur,Turkey,Asia,,38.076393,27.02204,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1108,1423,Alderley Edge,United Kingdom,Britannia,,53.300979,-2.223634,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1109,1424,Carsington,United Kingdom,Britannia,Derbyshire,53.063824,-1.63007,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1110,1425,Charterhouse on Mendip,United Kingdom,Britannia,,51.297408,-2.711791,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1111,1426,Chewton,United Kingdom,Britannia,,51.2755,-2.577,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1112,1427,Dolaucothi,United Kingdom,Britannia,,52.0446,-3.9498,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1113,1429,Llanymynech,United Kingdom,Britannia,Wales,52.781339,-3.09027,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1114,1430,Draethen / Machen,United Kingdom,Britannia,Wales,51.59885,-3.13475,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1115,1431,Crich,United Kingdom,Britannia,Derbyshire,53.082081,-1.4789452,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1116,1432,Parys Mountain,United Kingdom,Britannia,Wales,53.382222,-4.3525,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1117,1434,Shelve,United Kingdom,Britannia,Shropshire,51.294342,-2.827615,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1118,1436,Wirksworth,United Kingdom,Britannia,Derbyshire,53.08,-1.57,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1119,1437,Munigua,Spain,Hispania Baetica,,37.71323,-5.740789,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1120,1438,Salsigne,France,Gallia Narbonensis,,43.340336,2.355294,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1121,1439,Arles-sur-Tech,France,Gallia Narbonensis,,42.455122,2.635402,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1122,1440,Djebel Ressas,Tunisia,Africa Proconsularis,,36.604604,10.330791,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1123,1441,Roşia Montană - Paru Carpeni,Romania,Dacia,Alba  ,46.30215948,23.11391977,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1124,1442,Roşia Montană - Lety-Coş ,Romania,Dacia,Alba  ,46.30921353,23.13601929,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1125,1443,Roşia Montană - Hăbad,Romania,Dacia,Alba  ,46.29373354,23.11335587,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1126,1444,Roşia Montană - Gauri,Romania,Dacia,Alba  ,46.2925,23.115371,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1127,1445,Roşia Montană - Ţarina,Romania,Dacia,Alba  ,46.312349,23.127155,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1128,1446,Roşia Montană - Cârnicel,Romania,Dacia,Alba  ,46.295881,23.126738,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1129,1447,El Corón de San Pedro,Spain,Hispania Tarraconensis,León,42.7182,-6.393549,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1130,1449,Morredero,Spain,Hispania Tarraconensis,León,42.407902,-6.514921,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1131,1450,Erglodd,United Kingdom,Britannia,Wales,52.494794,-3.982388,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1132,1451,Azinières,France,Gallia Aquitania,Aveyron,44.151482,2.9893489,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1133,1452,Saint-Léger-de-Peyre,France,Gallia Aquitania,Lozère,44.59369,3.30155,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1134,1453,Cocurès,France,Gallia Aquitania,Lozère,44.34798,3.60942,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1135,1454,Génolhac,France,Gallia Aquitania,Gard,44.35053,3.95027,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1136,1455,Bessèges,France,Gallia Aquitania,Gard,44.28947,4.0964,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1137,1456,Laval,France,Gallia Aquitania,Gard,44.20587,4.06599,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1138,1457,Carnoulès,France,Gallia Aquitania,Gard,44.11792,3.99346,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1139,1458,Saint-Jean-du-Gard,France,Gallia Aquitania,Gard,44.10525,3.88514,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1140,1459,Saint-Félix-de-Pallières,France,Gallia Aquitania,Gard,44.02309,3.93138,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1141,1460,Saint-Bresson,France,Gallia Aquitania,Gard,43.95393,3.64533,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1142,1461,Les Martys,France,Gallia Narbonensis,Aude,43.42216,2.31071,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1143,1462,Mornat,France,Gallia Aquitania,Creuse,46.09681,2.09385,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1144,1463,Massiac,France,Gallia Aquitania,Cantal,45.25005,3.19965,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1145,1464,Beaune-sur-Arzon,France,Gallia Aquitania,Haute-Loire,45.27957,3.81601,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1146,1465,Mâcot-la-Plagne,France,Alpes Cottiae,Savoie,45.55329,6.67405,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1147,1466,Barles,France,Alpes Maritimae,Alpes-de-Haute-Provence,44.26325,6.2684,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1148,1467,Le Village de Mariaud,France,Alpes Maritimae,Alpes-de-Haute-Provence,44.19491,6.42703,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1149,1468,Bottino,Italy,Italia,Lucca,43.98969,10.26005,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1150,1469,Zajača,Serbia,Moesia Superior,,44.44883,19.24514,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1151,1470,Srebrenica,"Bosnia and Herzegovina, Republika Srpska",Dalmatia,Eastern Bosnia (Republica Srpska),44.10587,19.29202,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1152,1471,Pobrde,"Bosnia and Herzegovina, Republika Srpska",Dalmatia,Eastern Bosnia (Republica Srpska),44.15223,19.35704,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1153,1472,Sase,"Bosnia and Herzegovina, Republika Srpska",Dalmatia,Eastern Bosnia (Republica Srpska),44.11658,19.36579,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1154,1473,Ratkovići,"Bosnia and Herzegovina, Republika Srpska",Dalmatia,Eastern Bosnia (Republica Srpska),44.08758,19.44524,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1155,1474,Potpeć,"Bosnia and Herzegovina, Republika Srpska",Dalmatia,,43.48238,18.87,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1156,1475,Brskovo,Montenegro,Dalmatia,,42.945,19.62889,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1157,1478,Sočanica,Kosovo,Moesia Superior,,43.06437,21.5302,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1158,1479,Palaiochori,Greece,Macedonia,,40.94657,24.17986,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1159,1480,Balya Maden,Turkey,Asia,,39.72765,27.59645,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1160,1481,Halkavala,Turkey,Galatia et Cappadocia,,41.00562,38.8699,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1161,1482,Akdağmadeni,Turkey,Galatia et Cappadocia,,39.65837,35.85444,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1162,1483,Bulgar Maden,Turkey,Cilicia,,37.44929,34.6155,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1163,1484,Arbus,Italy,Corsica et Sardinia,Sardinia,39.52705,8.59895,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1164,1485,Halkyn Mountain,United Kingdom,Britannia,Wales,53.23917,-3.2075,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1165,1486,Île-des-Eaux,France,Gallia Lugdunensis,,47.39836,-2.13941,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1166,1487,Ghar Roubane,Algeria,Mauretania Caesariensis,,34.60223,-1.77833,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1167,1488,Tazout,Algeria,Mauretania Caesariensis,,35.81468,-0.45706,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1168,1489,El Barnous,Algeria,Numidia,,36.33523,7.638,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1169,1490,Fritissa (nearby),Tunisia,Africa Proconsularis,,36.90422,9.65441,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1170,1491,unnamed,Egypt,Aegyptus,Eastern Desert,25.17463,34.78312,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1171,1492,Budinarci,Macedonia,Macedonia,,41.78303,22.78388,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1172,1493,Iskrets,Bulgaria,Moesia Superior,,42.98706,23.25017,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1173,1494,Trepča,Kosovo,Moesia Superior,,42.93282,20.85088,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1174,1495,Železnik potok,Serbia,Moesia Superior,,44.45077,21.85219,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1175,1496,Topla,Serbia,Moesia Superior,,44.13744,22.18161,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1176,1497,Lula,Italy,Corsica et Sardinia,Sardinia,40.47001,9.48586,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1177,1498,Grugua,Italy,Corsica et Sardinia,Sardinia,39.38336,8.45744,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1178,1499,Villacidro,Italy,Corsica et Sardinia,Sardinia,39.45873,8.73861,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1179,1500,Collobrières,France,Gallia Narbonensis,Var,43.23728,6.3092,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1180,1501,Saint-Sauveur-des-Pourcils,France,Gallia Aquitania,Gard,44.11501,3.44625,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1181,1502,Flaviac,France,Gallia Narbonensis,Ardèche,44.74724,4.676,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1182,1503,Mas Dieu,France,Gallia Narbonensis,Gard,44.20056,4.07808,True,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1183,1504,Ruiseñada,Spain,Hispania Tarraconensis,,43.3639,-4.29054,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
1184,1505,Besné,France,Gallia Lugdunensis,Loire-Atlantique,47.38782,-2.09102,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1185,1506,"Le Bois de la Tourette, Blond",France,Gallia Aquitania,Haute-Vienne,46.06122,1.02106,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1186,1507,Forgeas,France,Gallia Aquitania,Creuse,46.04472,1.67113,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1187,1508,Jumilhac-le-Grand,France,Gallia Aquitania,Dordogne,45.49283,1.06072,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1188,1509,Saint-Yrieix-la-Perche,France,Gallia Aquitania,Dordogne,45.51629,1.2061,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1189,1510,Fouillouse,France,Gallia Narbonensis,Hautes-Alpes,44.45795,6.00313,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1190,1511,Villard-Notre-Dame,France,Gallia Narbonensis,Isère,45.01908,6.04311,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1191,1512,Auris,France,Gallia Narbonensis,Isère,45.04846,6.08827,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1192,1513,Le Freney,France,Gallia Narbonensis,Isère,45.0442,6.12479,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1193,1514,Kals am Großglockner,Austria,Noricum,,47.00106,12.64449,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1194,1515,Gorno Kobile,Bulgaria,Moesia Superior,,42.56582,22.5191,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1195,1516,Dolno Kobile,Bulgaria,Moesia Superior,,42.54869,22.53566,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1196,1517,Gorublyane,Bulgaria,Moesia Inferior,,42.63333,23.40928,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1197,1518,Bistritsa,Bulgaria,Moesia Inferior,,42.5841,23.3596,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1198,1519,Pancharevo,Bulgaria,Moesia Inferior,,42.60285,23.3854,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1199,1520,German,Bulgaria,Moesia Inferior,,42.60975,23.41106,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1200,1521,Inikler,Bulgaria,Moesia Inferior,,41.711151,25.402973,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1201,1522,Kantanos,Greece,Creta et Cyrene,Crete,35.32694,23.74068,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1202,1528,Wadi Umm Dhaya,Egypt,Aegyptus,Eastern Desert,28.0977,32.93564,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1203,1530,Wadi Qalt el-Naga,Egypt,Aegyptus,Eastern Desert,26.81883,33.1183,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1204,1531,Abu Gerida,Egypt,Aegyptus,Eastern Desert,26.35825,33.28867,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1205,1532,Bir Sirbakis,Egypt,Aegyptus,Eastern Desert,26.38911,33.45824,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1206,1533,Wadi Markh,Egypt,Aegyptus,Eastern Desert,26.43629,33.51039,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1207,1534,Bukhalug,Egypt,Aegyptus,Eastern Desert,26.39979,33.50741,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1208,1535,Eridiya,Egypt,Aegyptus,Eastern Desert,26.34292,33.50294,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1209,1536,Abu Garahish,Egypt,Aegyptus,Eastern Desert,26.36974,33.64821,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1210,1537,Umm Esh,Egypt,Aegyptus,Eastern Desert,26.19194,33.5459,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1211,1538,Fawakhir,Egypt,Aegyptus,Eastern Desert,26.00984,33.60846,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1212,1539,Malge,Egypt,Aegyptus,Eastern Desert,25.91358,33.99392,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1213,1541,Bakare,Egypt,Aegyptus,Eastern Desert,25.25285,34.25977,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1214,1542,Umm Rus,Egypt,Aegyptus,Eastern Desert,25.5022,34.57736,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1215,1543,untitled,Egypt,Aegyptus,Eastern Desert,25.47305,34.58035,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1216,1544,Umm Howeitat,Egypt,Aegyptus,Eastern Desert,25.4459,34.56964,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1217,1545,Wadi Dabab,Egypt,Aegyptus,Eastern Desert,25.32571,34.557,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1218,1546,Wadi Nabiyah,Egypt,Aegyptus,Eastern Desert,25.23641,34.56566,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1219,1547,Attut,Egypt,Aegyptus,Eastern Desert,25.0202,34.40187,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1220,1548,Abu Greiya,Egypt,Aegyptus,Eastern Desert,25.0314,34.70004,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1221,1550,Wadi el-Amboot,Egypt,Aegyptus,Eastern Desert,24.92903,34.83331,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1222,1551,Hangaliya,Egypt,Aegyptus,Eastern Desert,24.83633,34.5958,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1223,1552,Barramiya,Egypt,Aegyptus,Eastern Desert,25.06928,33.79289,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1224,1554,Samut 1,Egypt,Aegyptus,Eastern Desert,24.84059,33.91442,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1225,1555,Sibrit,Egypt,Aegyptus,Eastern Desert,24.71371,33.9704,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1226,1556,Hamesh,Egypt,Aegyptus,Eastern Desert,24.676,34.09538,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1227,1558,untitled,Egypt,Aegyptus,Eastern Desert,25.43544,33.71113,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1228,1559,Um Garriat,Egypt,Aegyptus,Eastern Desert,22.51105,33.53845,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1229,1560,Abu Fas,Egypt,Aegyptus,Eastern Desert,22.09553,33.99051,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1230,1561,Great Orme,United Kingdom,Britannia,Wales,53.33049,-3.84729,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1231,1562,Linley / Norbury,United Kingdom,Britannia,Shropshire,52.5302,-2.94338,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1232,1563,Ffridd,United Kingdom,Britannia,Shropshire,53.07813,-3.090375,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1233,1603,Broadfield,United Kingdom,Britannia,West Sussex,51.09148,-0.20218,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1234,1604,Kingscote,United Kingdom,Britannia,West Sussex,51.09795,-0.04482,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1235,1605,Hollybush Wood,United Kingdom,Britannia,West Sussex,51.09747,-0.0162,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1236,1606,Whalesbeech,United Kingdom,Britannia,East Sussex,51.08848,-0.01666,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1237,1607,Oldlands,United Kingdom,Britannia,East Sussex,51.0146,0.09424,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
1238,1608,Castle Hill,United Kingdom,Britannia,East Sussex,51.03047,0.20906,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
