mineID,technique_code,technique_name,source_column,source_raw_value,status,confirmed_present
786,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
787,gold_washing,Gold washing,techniqueGoldWashing,,missing,
788,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
789,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
790,gold_washing,Gold washing,techniqueGoldWashing,,missing,
791,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
792,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
793,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
794,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
795,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
796,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
797,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
798,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
799,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
800,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
802,gold_washing,Gold washing,techniqueGoldWashing,,missing,
803,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
805,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
806,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
807,gold_washing,Gold washing,techniqueGoldWashing,,missing,
808,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
809,gold_washing,Gold washing,techniqueGoldWashing,,missing,
810,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
811,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
812,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
813,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
814,gold_washing,Gold washing,techniqueGoldWashing,,missing,
816,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
817,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
818,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
820,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
821,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
822,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
823,gold_washing,Gold washing,techniqueGoldWashing,,missing,
824,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
825,gold_washing,Gold washing,techniqueGoldWashing,,missing,
826,gold_washing,Gold washing,techniqueGoldWashing,,missing,
827,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
828,gold_washing,Gold washing,techniqueGoldWashing,,missing,
829,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
830,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
831,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
832,gold_washing,Gold washing,techniqueGoldWashing,,missing,
833,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
836,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
837,gold_washing,Gold washing,techniqueGoldWashing,,missing,
838,gold_washing,Gold washing,techniqueGoldWashing,,missing,
839,gold_washing,Gold washing,techniqueGoldWashing,,missing,
840,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
841,gold_washing,Gold washing,techniqueGoldWashing,,missing,
842,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
843,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
844,gold_washing,Gold washing,techniqueGoldWashing,,missing,
845,gold_washing,Gold washing,techniqueGoldWashing,,missing,
846,gold_washing,Gold washing,techniqueGoldWashing,,missing,
848,gold_washing,Gold washing,techniqueGoldWashing,,missing,
849,gold_washing,Gold washing,techniqueGoldWashing,,missing,
850,gold_washing,Gold washing,techniqueGoldWashing,,missing,
851,gold_washing,Gold washing,techniqueGoldWashing,,missing,
853,gold_washing,Gold washing,techniqueGoldWashing,,missing,
854,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
855,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
856,gold_washing,Gold washing,techniqueGoldWashing,,missing,
857,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
859,gold_washing,Gold washing,techniqueGoldWashing,,missing,
860,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
865,gold_washing,Gold washing,techniqueGoldWashing,,missing,
866,gold_washing,Gold washing,techniqueGoldWashing,,missing,
867,gold_washing,Gold washing,techniqueGoldWashing,,missing,
868,gold_washing,Gold washing,techniqueGoldWashing,,missing,
869,gold_washing,Gold washing,techniqueGoldWashing,,missing,
870,gold_washing,Gold washing,techniqueGoldWashing,,missing,
871,gold_washing,Gold washing,techniqueGoldWashing,,missing,
872,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
873,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
875,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
876,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
878,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
879,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
880,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
881,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
882,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
884,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
885,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
886,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
887,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
888,gold_washing,Gold washing,techniqueGoldWashing,,missing,
889,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
890,gold_washing,Gold washing,techniqueGoldWashing,,missing,
893,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
895,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
896,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
897,gold_washing,Gold washing,techniqueGoldWashing,,missing,
899,gold_washing,Gold washing,techniqueGoldWashing,,missing,
900,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
901,gold_washing,Gold washing,techniqueGoldWashing,,missing,
902,gold_washing,Gold washing,techniqueGoldWashing,,missing,
904,gold_washing,Gold washing,techniqueGoldWashing,,missing,
905,gold_washing,Gold washing,techniqueGoldWashing,,missing,
906,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
908,gold_washing,Gold washing,techniqueGoldWashing,,missing,
909,gold_washing,Gold washing,techniqueGoldWashing,,missing,
910,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
911,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
912,gold_washing,Gold washing,techniqueGoldWashing,,missing,
913,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
914,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
915,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
918,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
919,gold_washing,Gold washing,techniqueGoldWashing,,missing,
920,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
921,gold_washing,Gold washing,techniqueGoldWashing,,missing,
922,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
923,gold_washing,Gold washing,techniqueGoldWashing,,missing,
924,gold_washing,Gold washing,techniqueGoldWashing,,missing,
925,gold_washing,Gold washing,techniqueGoldWashing,,missing,
926,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
927,gold_washing,Gold washing,techniqueGoldWashing,,missing,
929,gold_washing,Gold washing,techniqueGoldWashing,,missing,
930,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
932,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
933,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
934,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
935,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
936,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
937,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
938,gold_washing,Gold washing,techniqueGoldWashing,,missing,
941,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
942,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
943,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
944,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
945,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
946,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
947,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
948,gold_washing,Gold washing,techniqueGoldWashing,,missing,
950,gold_washing,Gold washing,techniqueGoldWashing,,missing,
951,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
952,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
953,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
954,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
955,gold_washing,Gold washing,techniqueGoldWashing,,missing,
956,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
957,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
958,gold_washing,Gold washing,techniqueGoldWashing,,missing,
963,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
964,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
965,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
966,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
967,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
968,gold_washing,Gold washing,techniqueGoldWashing,,missing,
969,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
970,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
971,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
972,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
973,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
974,gold_washing,Gold washing,techniqueGoldWashing,,missing,
977,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
978,gold_washing,Gold washing,techniqueGoldWashing,,missing,
979,gold_washing,Gold washing,techniqueGoldWashing,,missing,
980,gold_washing,Gold washing,techniqueGoldWashing,,missing,
981,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
982,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
983,gold_washing,Gold washing,techniqueGoldWashing,,missing,
984,gold_washing,Gold washing,techniqueGoldWashing,,missing,
985,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
986,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
987,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
988,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
989,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
990,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
993,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
995,gold_washing,Gold washing,techniqueGoldWashing,,missing,
996,gold_washing,Gold washing,techniqueGoldWashing,,missing,
997,gold_washing,Gold washing,techniqueGoldWashing,,missing,
998,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
999,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1000,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1001,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1002,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1003,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1004,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1005,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1007,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1008,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1009,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1010,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1011,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1012,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1013,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1015,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1016,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1017,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1018,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1019,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1020,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1021,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1022,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1023,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1024,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1025,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1026,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1029,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1030,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1031,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1032,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1033,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1034,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1035,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1036,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1038,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1040,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1041,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1042,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1043,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1044,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1045,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1046,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1047,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1048,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1049,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1051,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1052,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1053,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1054,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1055,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1056,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1057,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1058,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1059,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1060,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1061,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1062,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1063,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1064,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1065,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1066,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1067,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1068,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1069,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1070,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1071,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1072,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1073,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1074,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1075,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1076,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1077,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1079,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1080,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1081,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1082,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1083,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1084,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1085,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1086,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1087,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1089,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1090,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1091,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1092,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1093,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1094,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1095,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1096,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1097,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1098,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1099,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1100,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1101,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1102,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1103,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1104,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1108,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1109,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1110,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1111,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1112,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1113,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1115,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1117,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1118,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1119,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1120,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1121,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1122,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1123,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1124,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1125,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1126,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1127,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1129,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1130,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1131,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1132,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1133,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1134,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1135,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1136,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1137,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1138,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1139,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1140,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1141,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1142,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1143,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1144,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1145,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1146,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1147,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1148,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1150,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1151,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1152,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1153,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1154,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1155,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1156,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1157,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1158,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1159,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1160,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1161,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1162,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1163,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1164,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1165,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1166,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1167,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1168,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1169,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1170,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1171,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1172,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1173,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1174,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1175,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1176,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1177,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1178,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1179,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1180,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1181,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1182,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1183,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1184,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1185,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1186,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1187,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1188,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1189,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1190,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1191,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1192,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1193,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1194,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1195,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1196,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1197,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1200,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1201,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1202,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1203,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1204,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1205,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1206,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1207,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1208,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1209,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1210,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1211,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1212,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1213,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1214,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1215,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1216,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1217,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1218,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1219,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1220,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1221,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1222,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1223,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1224,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1225,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1226,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1227,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1228,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1229,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1230,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1231,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1232,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1233,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1234,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1235,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1236,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1237,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1238,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1239,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1240,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1241,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1242,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1243,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1244,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1245,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1246,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1247,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1248,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1249,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1250,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1251,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1252,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1253,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1254,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1255,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1257,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1258,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1259,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1260,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1261,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1262,gold_washing,Gold washing,techniqueGoldWashing,0.0,absent,False
1264,gold_washing,Gold washing,techniqueGoldWashing,,missing,
1265,gold_washing,Gold washing,techniqueGoldWashing,,missing,
