source_excel_row,source_sheet,source_file,source_file_sha256,source_row_sha256,mineID,site,ancientName,province,country,region,miningDistrict,romanianRANID,sanchezPalenciaAndOrejasID,domergueID,spainMapSheet,lambertX,lambertY,latitude,longitude,coordinateAccuracy,locationDataSource,locationNotes,notBeforeOpeningDate,notAfterOpeningDate,notBeforeClosingDate,notAfterClosingDate,inUseDate,metalMinedGold,metalMinedSilver,metalMinedLead,metalMinedCopper,metalMinedTin,metalMinedIron,metalMinedMercuryCinnabar,metalMinedZinc,metalMinedOther,description,references,techniqueOpencast,techniqueUnderground,techniqueHydraulic,techniqueHushing,techniqueGroundSluicing,techniqueRuinaMontium,techniqueRakeComb,techniqueGoldWashing,techniqueOther,notes,geology,depositType,exploitationType,site_clean,ancient_name_clean,roman_province_clean,country_clean,region_clean,mining_district_clean,in_use_date_clean,geology_clean,deposit_type_clean,exploitation_type_clean,site_match_key,latitude_decimal,longitude_decimal,coordinate_accuracy_reported,coordinate_in_broad_spain_envelope,Y_Au,commodity_Au_status,Y_Ag,commodity_Ag_status,Y_Pb,commodity_Pb_status,Y_Cu,commodity_Cu_status,Y_Sn,commodity_Sn_status,Y_Fe,commodity_Fe_status,Y_Hg,commodity_Hg_status,Y_Zn,commodity_Zn_status,Y_Other,commodity_Other_status,Y_roman,confirmed_commodity_count,commodity_combination,commodity_information_complete,has_technique_opencast,technique_opencast_status,has_technique_underground,technique_underground_status,has_technique_hydraulic,technique_hydraulic_status,has_technique_hushing,technique_hushing_status,has_technique_ground_sluicing,technique_ground_sluicing_status,has_technique_ruina_montium,technique_ruina_montium_status,has_technique_rake_comb,technique_rake_comb_status,has_technique_gold_washing,technique_gold_washing_status,has_technique_other,technique_other_status,confirmed_technique_count,headline_technique_combination,notBeforeOpeningDate_numeric,notAfterOpeningDate_numeric,notBeforeClosingDate_numeric,notAfterClosingDate_numeric,chronology_numeric_bounds_count,chronology_any_reported,deposit_type_normalized,exploitation_type_normalized,flag_country_override,flag_coordinate_missing,flag_coordinate_outside_broad_spain_envelope,flag_coordinate_accuracy_missing,flag_coordinate_accuracy_zero,flag_coordinate_accuracy_gt_1000,flag_location_source_missing,flag_metal_unknown_or_invalid,flag_metal_missing,flag_no_confirmed_commodity,flag_technique_unknown_or_invalid,flag_technique_incomplete,flag_no_confirmed_technique,flag_chronology_missing,flag_chronology_invalid,flag_geology_missing,flag_deposit_type_missing,flag_deposit_type_unexpected,flag_exploitation_type_missing,flag_exploitation_type_unexpected,flag_possible_column_shift,flag_source_uncertainty_text,flag_duplicate_mine_id,flag_duplicate_coordinates,flag_duplicate_site_name,flag_nearby_record_100m,text_artifact_columns,flag_text_encoding_artifact,quality_flag_count,quality_high_severity,quality_review_required
615,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,dda9d89a9a0a3e6b494b52c3a29739c1e729ae9831eac5cef19384f0a396b0c5,880,Las Minillas,,Hispania Baetica,Spain,Badajoz,Azuaga-Fuenteovejuna,,,BA 48,878,431.6,411.4,38.28298501,-5.61415806,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,1,0,0,0,0,0,,Domergue 1990: 46,,,FALSE,FALSE,FALSE,0,0,0,,,Hard rock,Primary,,Las Minillas,,Hispania Baetica,Spain,Badajoz,Azuaga-Fuenteovejuna,,Hard rock,Primary,,lasminillas,38.28298501,-5.61415806,100,True,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Cu,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,,False,5,False,True
616,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,b321b1e8998db1e7db62d25e4994c30a548f25efb47bfbb083bfbba5ec65dcd6,881,Las Monjas,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 122,833,487.3,450.1,38.64093214,-4.9835869,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1,1,0,0,0,0,0,0,,Domergue 1990: 48,0,1,FALSE,FALSE,FALSE,0,0,0,0,,Hard rock,Primary,,Las Monjas,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,Hard rock,Primary,,lasmonjas,38.64093214,-4.9835869,100,True,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,2,Ag+Pb,True,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,underground,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,2,False,True
617,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,bbc523108398dc8c13b2b5cde968d735f3f54200f63e3419862db38cd0713858,882,Las Moracas,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,CB-04,,,,,42.816687,-6.719624,0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, IGN map, and Google Earth",Stone dumps visible on Google Earth.,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 191",1,0,TRUE,FALSE,TRUE,0,0,0,0,,,Secondary,Selective - Extensive,Las Moracas,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,,Secondary,Selective - Extensive,lasmoracas,42.816687,-6.719624,0,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,3,opencast+hydraulic,,,,,0,False,Secondary,Selective + Extensive,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,3,False,True
618,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,ee0af0b5d4c56da18c4517c03cfb26c83a62db28df8b0f33bf63f85d4a08e29c,884,Las Morenas,,Hispania Baetica,Spain,Badajoz,Azuaga-Fuenteovejuna,,,BA 20,878,434.3,404.7,38.22311594,-5.58165595,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1,1,0,0,0,0,0,0,,Domergue 1990: 46,0,1,FALSE,FALSE,FALSE,0,0,0,0,,Hard rock,Primary,,Las Morenas,,Hispania Baetica,Spain,Badajoz,Azuaga-Fuenteovejuna,,Hard rock,Primary,,lasmorenas,38.22311594,-5.58165595,100,True,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,2,Ag+Pb,True,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,underground,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,2,False,True
619,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,28cff83ec5e4c5dde29c52bef0b2253469951043af3f075ec684ace571cc4312,885,Las Morras,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 110,858,486.4,417.4,38.3460133,-4.9884477,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1,1,0,0,0,0,0,0,,Domergue 1990: 48,,,FALSE,FALSE,FALSE,0,0,0,,,Hard rock,Primary,,Las Morras,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,Hard rock,Primary,,lasmorras,38.3460133,-4.9884477,100,True,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,2,Ag+Pb,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,4,False,True
620,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,6cd18172d1c46beabd0cb3af647c8969c551297fa29e680aae3124e55291204d,886,Las Murias - Los Tallares,,Hispania Tarraconensis,Spain,León,Cuenca del Eria,,ER-25,LE 9,230,391,847,42.19946187,-6.21983439,0,Google Earth,Huge zone 4.6 km x 500 m worked by hydraulic mining to a depth of 10 m,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Domergue 1990: 43; Sanchez-Palencia and Orejas 1994, 193",1,0,TRUE,FALSE,TRUE,0,1,0,0,,Colluvial deposits and river terrace,Secondary,Selective - Extensive,Las Murias - Los Tallares,,Hispania Tarraconensis,Spain,León,Cuenca del Eria,,Colluvial deposits and river terrace,Secondary,Selective - Extensive,lasmuriaslostallares,42.19946187,-6.21983439,0,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,False,absent,True,present,False,absent,True,present,False,absent,False,absent,4,opencast+hydraulic,,,,,0,False,Secondary,Selective + Extensive,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,2,False,True
621,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,d8c0750bd901b27d3b94ac9fedaa5bd69dfc100eff3a59afa7bb57e01dfd2b15,887,Las Musas,,Hispania Baetica,Spain,Badajoz,Azuaga-Fuenteovejuna,,,BA 2,878,426,407.9,38.25032907,-5.67729857,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1,1,0,0,0,0,0,0,,Domergue 1990: 46,0,1,FALSE,FALSE,FALSE,0,0,0,0,,Hard rock,Primary,,Las Musas,,Hispania Baetica,Spain,Badajoz,Azuaga-Fuenteovejuna,,Hard rock,Primary,,lasmusas,38.25032907,-5.67729857,100,True,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,2,Ag+Pb,True,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,underground,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,2,False,True
622,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,c7387fab88b069983c89775120e1a9b17125dd0240ef3fb05a4d5cc8f5437e26,888,Las Pedrizas de San Payo,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,CB-18,,,,,42.709842,-6.715109,1000,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, and Google Earth",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 191",1,0,TRUE,,,,,,,,,Secondary,Extensive,Las Pedrizas de San Payo,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,,Secondary,Extensive,laspedrizasdesanpayo,42.709842,-6.715109,1000,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,,missing,,missing,,missing,,missing,,missing,,missing,2,opencast+hydraulic,,,,,0,False,Secondary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,3,False,True
623,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,e55dcc9227f8183f1888f4792568fb37a032b495a95c79642bc2e64f6c4f9070,889,Las Pozas,,Hispania Tarraconensis,Spain,Ciudad Real,Alcudia,,,CR 36,836,565.4,436.7,38.52680156,-4.08505448,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1,1,0,0,0,0,0,0,,Domergue 1990: 46,0,1,FALSE,FALSE,FALSE,0,0,0,0,,,,,Las Pozas,,Hispania Tarraconensis,Spain,Ciudad Real,Alcudia,,,,,laspozas,38.52680156,-4.08505448,100,True,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,2,Ag+Pb,True,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,underground,,,,,0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,,False,4,False,True
624,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,c7cec8bb6e89b67f8b5976b1d2d6256ac0e27ecb2c5c62d6738dcfe9756a272d,890,Las Reguillinas,,Hispania Tarraconensis,Spain,León,Sierra del Teleno,,TE-02,,,,,42.35597,-6.386252,500,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17, IGN map, and Google Earth",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 201",1,0,TRUE,,,,,,,,,Secondary,Extensive,Las Reguillinas,,Hispania Tarraconensis,Spain,León,Sierra del Teleno,,,Secondary,Extensive,lasreguillinas,42.35597,-6.386252,500,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,,missing,,missing,,missing,,missing,,missing,,missing,2,opencast+hydraulic,,,,,0,False,Secondary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,3,False,True
625,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,cf621ab0fd1629c8297ab5583e0e025cbf4f613d7ec62f29f606907a51cdd395,893,Las Tarafinas,,Hispania Tarraconensis,Spain,León,Cuenca del Boeza,,BO-10,,,,,42.685658,-6.396074,0,"From Sanchez-Palencia and Orejas 1994, fig. 14 and Google Earth, refined by site visit 23/09/2021.",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 191",1,0,TRUE,FALSE,TRUE,0,0,0,0,,Alluvial deposits,Secondary,Extensive,Las Tarafinas,,Hispania Tarraconensis,Spain,León,Cuenca del Boeza,,Alluvial deposits,Secondary,Extensive,lastarafinas,42.685658,-6.396074,0,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,3,opencast+hydraulic,,,,,0,False,Secondary,Extensive,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,2,False,True
626,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,9d10f7ba82a4b2b7a2eccb31ea7279372ee704d3c6dec21e20a4a2c2605d7d0c,895,Las Tobosas,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 68,832,456.2,441.6,38.55966676,-5.33924282,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1,1,0,0,0,0,0,0,,Domergue 1990: 48,0,1,FALSE,FALSE,FALSE,0,0,0,0,,Hard rock,Primary,,Las Tobosas,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,Hard rock,Primary,,lastobosas,38.55966676,-5.33924282,100,True,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,2,Ag+Pb,True,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,underground,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,2,False,True
627,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,62dbc43d6de3574024d03a49703b44eccfed00c955d8ff29d30625479b64dea1,896,Las Torcas,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 104,859,518.9,432.5,38.48581222,-4.61821957,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1,1,0,0,0,0,0,0,,Domergue 1990: 48,0,1,FALSE,FALSE,FALSE,0,0,0,0,,Hard rock,Primary,,Las Torcas,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,Hard rock,Primary,,lastorcas,38.48581222,-4.61821957,100,True,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,2,Ag+Pb,True,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,underground,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,2,False,True
628,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,4d9c11f120287e92e852c7b91de0dc999bdbcd39c1e93d14651b460ffb2fd80f,897,Las Torcas - El Teso de Piqueras,,Hispania Tarraconensis,Spain,León,Cuenca del Boeza,,BO-24,,,,,42.575444,-6.380819,500,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, IGN map, and Google Earth",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 191",1,0,TRUE,,,,,,,,,Secondary,Extensive,Las Torcas - El Teso de Piqueras,,Hispania Tarraconensis,Spain,León,Cuenca del Boeza,,,Secondary,Extensive,lastorcaseltesodepiqueras,42.575444,-6.380819,500,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,,missing,,missing,,missing,,missing,,missing,,missing,2,opencast+hydraulic,,,,,0,False,Secondary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,3,False,True
629,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,3ab541bf556b908b7b0504ec76bff8d4af7008c1787e2fa7b0e624b5a3433014,899,Las Traviesas,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Tuerto,,AT-22,,,,,42.659876,-6.017965,500,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 15, and Google Earth",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 190",1,0,TRUE,,,,,,,,,Secondary,Selective - Extensive,Las Traviesas,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Tuerto,,,Secondary,Selective - Extensive,lastraviesas,42.659876,-6.017965,500,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,,missing,,missing,,missing,,missing,,missing,,missing,2,opencast+hydraulic,,,,,0,False,Secondary,Selective + Extensive,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,3,False,True
630,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,23f3e7e14bc411dffb5f26f226edd6953f49db40283068d8f801b86a5ea26f09,900,Las Traviesas I,,Hispania Tarraconensis,Spain,León,Cuenca del Boeza,,BO-08,,,,,42.724353,-6.465042,200,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, IGN map, and Google Earth",Immediately North of Villar de las Traviesas.,,,,,,TRUE,0,0,0,0,0,0,0,0,Extensive hydraulic mining in alluvial deposits. Castro immediately adjacent to mine.,"Alvarez González 1993; Sanchez-Palencia and Orejas 1994, 190",1,0,TRUE,TRUE,FALSE,0,0,0,0,,Alluvial deposits,Secondary,Extensive,Las Traviesas I,,Hispania Tarraconensis,Spain,León,Cuenca del Boeza,,Alluvial deposits,Secondary,Extensive,lastraviesasi,42.724353,-6.465042,200,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,3,opencast+hydraulic,,,,,0,False,Secondary,Extensive,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,1,False,True
631,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,5d2809214938ee479a2fc97331cfe83fd14cb48c10c4cd341d551e4a1d9add4f,901,Las Traviesas II,,Hispania Tarraconensis,Spain,León,Cuenca del Boeza,,BO-09,,,,,42.705133,-6.465437,200,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, IGN map, and Google Earth",,,,,,,TRUE,0,0,0,0,0,0,0,0,Castro immediately adjacent to mine.,"Sanchez-Palencia and Orejas 1994, 190",1,0,TRUE,,,,,,,,,Secondary,Extensive,Las Traviesas II,,Hispania Tarraconensis,Spain,León,Cuenca del Boeza,,,Secondary,Extensive,lastraviesasii,42.705133,-6.465437,200,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,,missing,,missing,,missing,,missing,,missing,,missing,2,opencast+hydraulic,,,,,0,False,Secondary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,3,False,True
632,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,d8a58c20b1522752121d9602927c983d23ebb58acd669a6960d5e088b0363bb6,902,Las Trelas,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-47,,,,,43.174814,-6.782002,500,Google Earth and name on IGN map.,,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 200",,,,,,,,,,,,Primary,Extensive,Las Trelas,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,,Primary,Extensive,lastrelas,43.174814,-6.782002,500,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0,None confirmed,,,,,0,False,Primary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,4,False,True
633,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,4f6d57c8d9cfaf4f2356854684c307bd6963d6515e1ff61c40fa644cdb55d148,904,Las Valiñas,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,CB-36,,,,,42.642246,-6.878455,500,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, IGN map, and Google Earth",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 192",1,0,TRUE,,,,,,,,,Secondary,Extensive,Las Valiñas,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,,Secondary,Extensive,lasvalinas,42.642246,-6.878455,500,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,,missing,,missing,,missing,,missing,,missing,,missing,2,opencast+hydraulic,,,,,0,False,Secondary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,3,False,True
634,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,e66bee3cc83cc4d4039699feacdb2a2a5b61b9f56a6bf30d794c57ec6ac4344f,905,Las Ventas - Fondelur,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Tuerto,,AT-15,,,,,42.536312,-6.151134,500,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 15, IGN map, and Google Earth",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 190",1,0,TRUE,,,,,,,,,Secondary,Selective,Las Ventas - Fondelur,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Tuerto,,,Secondary,Selective,lasventasfondelur,42.536312,-6.151134,500,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,,missing,,missing,,missing,,missing,,missing,,missing,2,opencast+hydraulic,,,,,0,False,Secondary,Selective,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,3,False,True
635,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,fa5aace0bf43e14d1b7c3fb6c351226d09d949197a296d1b717abd7b92fbe1d3,906,Lavadoira,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Narcea,,NA-30,O 31,50,363.2,969.8,43.29674687,-6.605058403,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Domergue 1990: 42; Sanchez-Palencia and Orejas 1994, 197",1,0,TRUE,TRUE,FALSE,0,0,0,0,,Hard rock,Primary,Extensive,Lavadoira,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Narcea,,Hard rock,Primary,Extensive,lavadoira,43.29674687,-6.605058403,100,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,3,opencast+hydraulic,,,,,0,False,Primary,Extensive,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,1,False,True
636,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,85d1676190594ae191879d188ab1d8787e7930d4efef2656258252f7e39989e2,908,Leoneza,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Sil,,AS-05,,,,,42.835042,-6.494671,500,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, and Google Earth",Assumed to be destroyed by modern mine.,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 189",1,0,TRUE,,,,,,,,,Secondary,Extensive,Leoneza,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Sil,,,Secondary,Extensive,leoneza,42.835042,-6.494671,500,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,,missing,,missing,,missing,,missing,,missing,,missing,2,opencast+hydraulic,,,,,0,False,Secondary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,3,False,True
